case_id,crosscoder_run,benchmark,feature_id,selected_category,category_rank,task_id,transition,base_contribution,variant_contribution,differential
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,22,both_pass,0.4719104766845703,1.899296522140503,1.4273860454559326
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,23,both_pass,0.8242505192756653,1.4787176847457886,0.6544671654701233
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,29,both_pass,1.6600916385650635,0.9287154078483582,-0.7313762307167053
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,30,both_pass,0.9435626268386841,1.6835792064666748,0.7400165796279907
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,31,both_pass,1.6813030242919922,2.4517743587493896,0.7704713344573975
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,38,both_pass,2.379232168197632,2.245210647583008,-0.13402152061462402
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,48,both_pass,1.5291736125946045,1.858440637588501,0.3292670249938965
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,49,base_pass_variant_fail,0.7787343263626099,2.8198623657226562,2.041128158569336
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,50,both_pass,2.440791130065918,2.460876226425171,0.02008509635925293
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,53,both_pass,1.827846646308899,1.1577411890029907,-0.6701054573059082
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,55,both_pass,1.1817326545715332,2.3983089923858643,1.216576337814331
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,56,both_pass,1.7143522500991821,3.2832999229431152,1.568947672843933
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,57,both_pass,1.130494236946106,1.9026918411254883,0.7721976041793823
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,58,both_pass,0.8917837142944336,2.242621421813965,1.3508377075195312
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,59,both_pass,2.481952667236328,3.581799268722534,1.099846601486206
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,60,both_pass,1.29403555393219,2.4252724647521973,1.1312369108200073
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,71,both_pass,2.8845269680023193,2.197694778442383,-0.6868321895599365
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,72,both_pass,1.6620763540267944,1.9568605422973633,0.29478418827056885
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,79,both_pass,0.6488161087036133,1.998195767402649,1.3493796586990356
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,92,both_pass,1.3258378505706787,2.539841651916504,1.2140038013458252
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,103,both_pass,1.6040095090866089,3.1742594242095947,1.5702499151229858
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,116,both_pass,1.879802942276001,2.4850807189941406,0.6052777767181396
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,8484,variant_increase_associated_with_regression,5,157,both_pass,2.5390570163726807,2.741734266281128,0.20267724990844727
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,4,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,11,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,12,both_pass,0.6066778302192688,0.0,-0.6066778302192688
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,15,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,16,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,18,base_pass_variant_fail,0.817035436630249,0.0,-0.817035436630249
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,19,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,20,both_pass,0.7069082260131836,0.0,-0.7069082260131836
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,21,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,22,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,23,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,29,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,30,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,31,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,38,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,48,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,49,base_pass_variant_fail,0.8001933097839355,0.0,-0.8001933097839355
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,50,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,53,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,55,both_pass,0.08925054967403412,0.0,-0.08925054967403412
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,56,both_pass,0.6086472272872925,0.0,-0.6086472272872925
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,57,both_pass,0.4356726408004761,0.0,-0.4356726408004761
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,58,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,59,both_pass,0.2851657569408417,0.43038058280944824,0.14521482586860657
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,60,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,71,both_pass,0.10361430048942566,0.0,-0.10361430048942566
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,72,both_pass,0.15703371167182922,0.0,-0.15703371167182922
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,79,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,92,both_pass,0.16603070497512817,0.0,-0.16603070497512817
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,103,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,116,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12072,variant_decrease_associated_with_regression,1,157,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,4,both_pass,0.6960170865058899,0.0,-0.6960170865058899
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,11,both_pass,0.24878442287445068,0.0,-0.24878442287445068
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,12,both_pass,0.6835682392120361,0.0,-0.6835682392120361
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,15,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,16,both_pass,0.19121426343917847,0.0,-0.19121426343917847
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,18,base_pass_variant_fail,1.4790529012680054,0.0,-1.4790529012680054
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,19,both_pass,1.2698824405670166,0.0,-1.2698824405670166
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,20,both_pass,1.0693539381027222,0.0,-1.0693539381027222
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,21,both_pass,0.11130118370056152,0.0,-0.11130118370056152
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,22,both_pass,0.0,0.0,0.0
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,23,both_pass,0.6442282795906067,0.0,-0.6442282795906067
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,29,both_pass,0.08096426725387573,0.0,-0.08096426725387573
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,30,both_pass,0.3161264955997467,0.0,-0.3161264955997467
deepseek_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,deepseek_base_finetuned_layer16,humanevalplus,12679,variant_decrease_associated_with_regression,2,31,both_pass,0.17227855324745178,0.0,-0.17227855324745178
