project,feature,arm,family,side,alpha,task_id,category,baseline_pass,current_pass,length_delta
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/361,other_logic_text,0,0,4
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/391,imports,0,0,4
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/459,test_marker,0,1,-979
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/475,imports,0,0,56
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/490,other_logic_text,0,0,34
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/496,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/497,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/561,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/576,test_marker,0,0,-984
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/626,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/634,test_marker,0,1,-507
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/666,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/668,returns,0,0,-192
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/686,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/692,other_logic_text,0,0,152
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/706,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/708,function_structure,0,0,-450
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/738,other_logic_text,0,0,-9
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/752,other_logic_text,0,0,108
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/753,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/755,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/797,imports,0,0,-256
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/823,other_logic_text,0,0,-3
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/840,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/845,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/863,comments,0,0,-241
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/910,comments,0,0,28
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/930,other_logic_text,0,0,18
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/937,imports,0,1,-354
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/1109,other_logic_text,0,0,18
DSTK100,3048,f13801_control_neg3,feature_control,own,3.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/5,comments,0,0,-480
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/7,imports,0,0,53
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/21,other_logic_text,0,0,139
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/30,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/81,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/88,comments,0,0,32
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/97,other_logic_text,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/109,other_logic_text,0,0,23
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/110,test_marker,0,0,-671
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/122,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/127,returns,0,0,-45
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/144,imports,0,0,-82
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/166,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/178,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/188,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/203,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/204,other_logic_text,0,0,-2
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/236,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/260,returns,0,0,-42
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/268,other_logic_text,0,0,-130
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/270,imports,0,0,84
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/275,test_marker,0,0,-408
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/316,other_logic_text,0,0,-34
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/336,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/349,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/358,imports,0,0,-154
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/361,other_logic_text,0,0,4
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/391,imports,0,0,4
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/459,test_marker,0,1,-979
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/475,imports,0,0,43
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/490,other_logic_text,0,0,34
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/496,test_marker,0,1,-404
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/497,function_structure,0,0,-231
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/561,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/576,test_marker,0,0,-984
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/626,other_logic_text,0,0,-82
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/634,test_marker,0,1,-507
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/666,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/668,returns,0,0,-192
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/686,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/692,other_logic_text,0,0,-21
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/706,comments,0,0,-171
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/708,function_structure,0,0,-450
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/738,other_logic_text,0,0,-13
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/752,other_logic_text,0,0,108
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/753,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/755,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/797,imports,0,0,127
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/823,other_logic_text,0,0,-3
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/840,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/845,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/863,comments,0,0,-271
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/910,comments,0,0,28
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/930,other_logic_text,0,0,18
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/937,imports,0,1,-354
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/1109,unchanged,0,0,0
DSTK100,3048,f13801_control_neg4,feature_control,own,4.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/5,comments,0,0,-480
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/7,imports,0,0,292
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/21,other_logic_text,0,0,139
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/30,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/81,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/88,comments,0,0,32
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/97,other_logic_text,0,0,-28
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/109,other_logic_text,0,0,23
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/110,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/122,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/127,returns,0,0,-45
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/144,imports,0,0,-82
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/166,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/178,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/188,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/203,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/204,other_logic_text,0,0,-2
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/236,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/260,returns,0,0,-42
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/268,other_logic_text,0,0,-130
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/270,imports,0,0,84
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/275,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/316,other_logic_text,0,0,-34
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/336,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/349,other_logic_text,0,0,-58
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/358,imports,0,0,-1
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/361,other_logic_text,0,0,4
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/391,imports,0,0,4
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/459,test_marker,0,1,-979
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/475,imports,0,0,43
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/490,other_logic_text,0,0,34
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/496,test_marker,0,1,-404
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/497,function_structure,0,0,-231
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/561,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/576,test_marker,0,0,-984
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/626,other_logic_text,0,0,-82
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/634,test_marker,0,1,-507
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/666,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/668,returns,0,0,-192
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/686,test_marker,0,0,-659
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/692,other_logic_text,0,0,152
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/706,comments,0,0,-171
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/708,function_structure,0,0,-450
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/738,other_logic_text,0,0,-13
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/743,function_structure,0,0,190
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/752,other_logic_text,0,0,108
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/753,imports,0,0,-339
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/755,test_marker,0,0,-950
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/797,imports,0,0,127
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/823,other_logic_text,0,0,-3
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/840,imports,0,0,-159
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/845,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/863,comments,0,0,-271
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/910,comments,0,0,28
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/930,other_logic_text,0,0,18
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/937,imports,0,1,-354
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/1109,unchanged,0,0,0
DSTK100,3048,f13801_control_neg5,feature_control,own,5.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,f13801_control_neg6,feature_control,own,6.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,f13801_control_neg6,feature_control,own,6.0,BigCodeBench/5,comments,0,0,-480
DSTK100,3048,f13801_control_neg6,feature_control,own,6.0,BigCodeBench/7,imports,0,0,292
DSTK100,3048,f13801_control_neg6,feature_control,own,6.0,BigCodeBench/21,other_logic_text,0,0,139
