negative_rank,benchmark,transition,aggregation,feature_id,n,positives,prevalence,roc_auc,pr_auc,pr_lift,effect,permutation_null_sd,effect_to_permutation_variability,permutation_p_nominal,positive_support,positive_delta_support,control_support,decoder_base_norm,decoder_finetuned_norm,decoder_finetuned_specificity,unique_delta_values,positive_base_support
103,bigcodebench,improvement,early_max,14256,872,215,0.24655963302752293,0.4406569678949418,0.2280426469472465,0.9248985494790649,-0.9669011831283569,0.16444724798202515,-5.879704475402832,0.004975124378109453,27,18,134,0.6749565005302429,0.7378572821617126,0.522260844707489,259,57
104,bigcodebench,improvement,mean,1696,872,215,0.24655963302752293,0.37097447877951223,0.20754915354293224,0.8417807529741252,-0.1561741828918457,0.02661922574043274,-5.866969585418701,0.004975124378109453,119,39,406,0.6898673176765442,0.7239354252815247,0.5120484232902527,701,152
105,bigcodebench,improvement,early_max,460,872,215,0.24655963302752293,0.4717142756008637,0.244496608110246,0.991632754754114,-3.176584482192993,0.5419384837150574,-5.861522197723389,0.004975124378109453,5,3,24,0.7025423645973206,0.7116416692733765,0.5032171607017517,74,22
106,bigcodebench,improvement,early_max,4096,872,215,0.24655963302752293,0.41471098368199355,0.2145563315625616,0.8702005633607149,-1.270202875137329,0.21720989048480988,-5.847813129425049,0.004975124378109453,69,35,245,0.7008399367332458,0.7133193016052246,0.5044122934341431,417,97
107,bigcodebench,improvement,active_fraction,14908,872,215,0.24655963302752293,0.37614243743584297,0.19833794744978586,0.804421814773085,-0.006903115659952164,0.0011825740803033113,-5.837364196777344,0.004975124378109453,112,37,461,0.6929547190666199,0.7209812998771667,0.5099108219146729,740,176
108,bigcodebench,improvement,mean,15961,872,215,0.24655963302752293,0.378464479133482,0.20280534288934976,0.8225407395326186,-0.09022149443626404,0.015467661432921886,-5.832911014556885,0.004975124378109453,33,16,121,0.6779693961143494,0.7350902557373047,0.5202117562294006,543,143
109,bigcodebench,improvement,early_max,14956,872,215,0.24655963302752293,0.38835085483699694,0.20837925892019407,0.8451475059460895,-1.084572434425354,0.18614967167377472,-5.826346397399902,0.004975124378109453,65,34,300,0.7559451460838318,0.6546350717544556,0.4640892446041107,479,103
110,bigcodebench,improvement,early_max,3605,872,215,0.24655963302752293,0.4369332059042158,0.22224224784627994,0.9013732098695633,-0.7452760338783264,0.12801022827625275,-5.8220038414001465,0.004975124378109453,29,21,148,0.6956653594970703,0.7183667421340942,0.508027195930481,248,58
111,bigcodebench,improvement,early_max,12248,872,215,0.24655963302752293,0.4455523698276167,0.22476882055680913,0.9116205187234305,-1.1980905532836914,0.20636777579784393,-5.805608749389648,0.004975124378109453,66,39,200,0.7067506313323975,0.7074624300003052,0.5002516508102417,355,79
112,bigcodebench,improvement,mean,11030,872,215,0.24655963302752293,0.39537715479098084,0.21108687828742836,0.8561291063564537,-0.10837031900882721,0.018702730536460876,-5.794358253479004,0.004975124378109453,69,30,233,0.6878343224525452,0.725867509841919,0.5134516358375549,607,141
113,bigcodebench,improvement,early_max,2447,872,215,0.24655963302752293,0.42168418817033027,0.22554587891223304,0.9147721228440335,-2.1690492630004883,0.3751605749130249,-5.781655788421631,0.004975124378109453,18,10,86,0.7208256125450134,0.6931163668632507,0.4902014136314392,194,53
114,bigcodebench,improvement,early_max,8200,872,215,0.24655963302752293,0.4233230682099749,0.2229905591056448,0.9044082211168478,-2.266113042831421,0.3938276469707489,-5.754073143005371,0.004975124378109453,23,10,90,0.7086243033409119,0.7055855989456177,0.49892568588256836,181,49
115,bigcodebench,improvement,early_max,1361,872,215,0.24655963302752293,0.43545361226151286,0.22816103651225564,0.9253787155287764,-1.1556040048599243,0.20134799182415009,-5.739336967468262,0.004975124378109453,21,16,88,0.7401623129844666,0.6724283695220947,0.47602489590644836,206,58
116,bigcodebench,improvement,active_fraction,3048,872,215,0.24655963302752293,0.371190400339811,0.207987690430378,0.8435593770013471,-0.015636898577213287,0.0027286752592772245,-5.730582237243652,0.004975124378109453,84,28,351,0.6925641298294067,0.7213565707206726,0.5101817846298218,677,161
117,bigcodebench,improvement,active_fraction,6915,872,215,0.24655963302752293,0.395047962903968,0.20649500145884217,0.8375053082423739,-0.0377245731651783,0.00658546993508935,-5.728455543518066,0.004975124378109453,174,80,565,0.6969833970069885,0.7170872092247009,0.5071085095405579,800,172
118,bigcodebench,improvement,mean,4908,872,215,0.24655963302752293,0.3888428728186613,0.2049974178781095,0.8314313878591232,-0.15465833246707916,0.02701416425406933,-5.725082874298096,0.004975124378109453,65,31,277,0.7030351161956787,0.7111552953720093,0.5028709769248962,610,133
119,bigcodebench,improvement,active_fraction,5230,872,215,0.24655963302752293,0.37110544759477543,0.2042672072786812,0.8284697895209768,-0.010196641087532043,0.0017829973949119449,-5.718820095062256,0.004975124378109453,161,57,574,0.6972038745880127,0.716871976852417,0.5069543719291687,788,168
120,bigcodebench,improvement,active_fraction,11340,872,215,0.24655963302752293,0.4101412339386216,0.2276063420633222,0.9231289780428696,-0.016650643199682236,0.002914341865107417,-5.713346004486084,0.004975124378109453,163,71,542,0.6847197413444519,0.7288070917129517,0.5155948400497437,775,170
121,bigcodebench,improvement,early_max,11863,872,215,0.24655963302752293,0.415450780503345,0.21392873448354272,0.8676551463704616,-1.0440479516983032,0.18434329330921173,-5.663607120513916,0.004975124378109453,50,28,177,0.7306731939315796,0.6827268600463867,0.48303866386413574,339,83
122,bigcodebench,improvement,early_max,5742,872,215,0.24655963302752293,0.4372093023255814,0.22347424049421252,0.9063699428416434,-1.1540313959121704,0.2042139172554016,-5.651090621948242,0.004975124378109453,11,10,56,0.7038306593894958,0.7103678584098816,0.5023112893104553,152,43
123,bigcodebench,improvement,early_max,8238,872,215,0.24655963302752293,0.4367208240416268,0.2229640600668175,0.904300745945418,-1.1041430234909058,0.1954319179058075,-5.6497578620910645,0.004975124378109453,9,7,35,0.6960164904594421,0.7180251479148865,0.5077821612358093,95,36
124,bigcodebench,improvement,max,15668,872,215,0.24655963302752293,0.3539272946090404,0.19829139853004,0.8042330210148599,-5.1368913650512695,0.912983238697052,-5.626490116119385,0.004975124378109453,105,42,463,0.7030884623527527,0.7111021280288696,0.5028333067893982,765,169
125,bigcodebench,improvement,early_max,13810,872,215,0.24655963302752293,0.4507026299953984,0.23732391914928508,0.9625416627822168,-1.7837669849395752,0.31736308336257935,-5.620587348937988,0.004975124378109453,22,14,78,0.7031437754631042,0.7110480666160583,0.502794623374939,170,45
126,bigcodebench,improvement,early_max,15642,872,215,0.24655963302752293,0.401688435807582,0.21060566698331143,0.8541774028346398,-1.7920136451721191,0.3189511299133301,-5.618458271026611,0.004975124378109453,74,39,265,0.6918479204177856,0.7220433950424194,0.5106781721115112,475,99
127,bigcodebench,improvement,early_max,8840,872,215,0.24655963302752293,0.4417825917666631,0.22520271386199217,0.9133803092449171,-1.4294476509094238,0.2548556923866272,-5.608850955963135,0.004975124378109453,100,56,325,0.7755730152130127,0.6312577128410339,0.44870904088020325,525,118
128,bigcodebench,improvement,mean,1572,872,215,0.24655963302752293,0.37674064634880183,0.20137276033447465,0.8167304512170321,-0.13846303522586823,0.024688726291060448,-5.60835075378418,0.004975124378109453,104,32,365,0.6897078156471252,0.7240880727767944,0.5121588110923767,667,151
129,bigcodebench,improvement,active_fraction,9944,872,215,0.24655963302752293,0.39960355385650065,0.2178610062391404,0.8836037090257229,-0.03809124976396561,0.006796494126319885,-5.604543685913086,0.004975124378109453,211,86,646,0.6810097098350525,0.7322744131088257,0.518136739730835,866,207
130,bigcodebench,improvement,early_max,4775,872,215,0.24655963302752293,0.4382782910339457,0.22501617508437843,0.9126237426678047,-2.089834213256836,0.3757755756378174,-5.561388969421387,0.004975124378109453,12,9,44,0.698203444480896,0.7158983945846558,0.5062565803527832,124,41
131,bigcodebench,improvement,early_max,176,872,215,0.24655963302752293,0.4299670808112987,0.22233148461439792,0.9017351375988604,-1.800184965133667,0.32376566529273987,-5.560147762298584,0.004975124378109453,36,29,198,0.6727917194366455,0.7398318648338318,0.5237289071083069,332,65
132,bigcodebench,improvement,early_max,8207,872,215,0.24655963302752293,0.4280485646525787,0.22472906337259987,0.9114592709809632,-1.6440696716308594,0.29606765508651733,-5.553020000457764,0.004975124378109453,5,5,29,0.6906289458274841,0.7232087254524231,0.5115217566490173,92,37
133,bigcodebench,improvement,max,15150,872,215,0.24655963302752293,0.3706028105199816,0.1966027130560969,0.7973840269065884,-4.416309356689453,0.7967215776443481,-5.543102264404297,0.004975124378109453,97,34,423,0.6942429542541504,0.7197403311729431,0.5090161561965942,753,174
134,bigcodebench,improvement,early_max,13721,872,215,0.24655963302752293,0.4579342324165516,0.2384111215431277,0.9669511534214297,-1.9427425861358643,0.35068681836128235,-5.539822101593018,0.004975124378109453,59,40,253,0.7048237323760986,0.7093824148178101,0.5016117691993713,441,82
135,bigcodebench,improvement,mean,15669,872,215,0.24655963302752293,0.3877951222965559,0.20531092971735435,0.8327029335513163,-0.031805578619241714,0.005743545480072498,-5.537621021270752,0.004975124378109453,12,5,59,0.7054837942123413,0.708726167678833,0.5011463761329651,430,123
136,bigcodebench,improvement,early_max,775,872,215,0.24655963302752293,0.4390605642278149,0.22354487267683779,0.9066564138335003,-2.078896999359131,0.37673643231391907,-5.518173694610596,0.004975124378109453,58,43,209,0.7508666515350342,0.6604539752006531,0.46796876192092896,405,89
137,bigcodebench,improvement,mean,1113,872,215,0.24655963302752293,0.4057697072669994,0.20877921104490874,0.8467696373542345,-0.021883124485611916,0.003977765794843435,-5.501360893249512,0.004975124378109453,78,46,285,0.7026901841163635,0.7114959359169006,0.5031133890151978,505,96
138,bigcodebench,improvement,early_max,596,872,215,0.24655963302752293,0.4465505645817847,0.23626068289509447,0.9582293743466157,-1.8101530075073242,0.33007103204727173,-5.484131813049316,0.004975124378109453,74,51,252,0.7044839859008789,0.7097201347351074,0.5018512606620789,481,100
139,bigcodebench,improvement,early_max,14183,872,215,0.24655963302752293,0.4054475947754062,0.20927942920362433,0.8487984291421415,-1.142733097076416,0.20839037001132965,-5.483617782592773,0.004975124378109453,140,70,487,0.6954602599143982,0.7185648083686829,0.5081697702407837,745,166
140,bigcodebench,improvement,early_max,16156,872,215,0.24655963302752293,0.4254433471381544,0.2152077939149581,0.872842773459737,-1.160903811454773,0.21194709837436676,-5.477328300476074,0.004975124378109453,44,29,128,0.6997321248054504,0.7144047617912292,0.5051878690719604,274,69
141,bigcodebench,improvement,mean,5018,872,215,0.24655963302752293,0.39062688046440835,0.2076278755021243,0.8421000345946623,-0.10280176997184753,0.018824655562639236,-5.46101713180542,0.004975124378109453,90,29,352,0.6850597858428955,0.7284870147705078,0.5153610706329346,726,159
142,bigcodebench,improvement,max,128,872,215,0.24655963302752293,0.3965700329191887,0.20805347919092274,0.8438262039743472,-1.4267246723175049,0.2621019184589386,-5.44339656829834,0.004975124378109453,113,59,432,0.6978811025619507,0.716214120388031,0.5064822435379028,673,128
143,bigcodebench,improvement,early_max,10329,872,215,0.24655963302752293,0.4364765848996496,0.22576612652835737,0.9156654061987332,-2.2649643421173096,0.4172370731830597,-5.428483009338379,0.004975124378109453,6,3,37,0.6989840269088745,0.7151371240615845,0.5057113766670227,109,36
144,bigcodebench,improvement,early_max,8291,872,215,0.24655963302752293,0.42777246823121307,0.22047565898565366,0.8942082541185581,-0.5795617699623108,0.10698823630809784,-5.417060852050781,0.004975124378109453,22,11,82,0.7278413772583008,0.6857452988624573,0.48511022329330444,205,60
145,bigcodebench,improvement,active_fraction,8661,872,215,0.24655963302752293,0.3892605571484195,0.20513211110111743,0.8319776785124391,-0.035638228058815,0.006594047881662846,-5.404605388641357,0.004975124378109453,155,63,537,0.6832050085067749,0.7302262187004089,0.5166337490081787,747,163
146,bigcodebench,improvement,early_max,4124,872,215,0.24655963302752293,0.40305829882128064,0.2157288833269784,0.874956215168024,-1.3171429634094238,0.24380367994308472,-5.402473449707031,0.004975124378109453,44,26,206,0.7093585729598999,0.7048477530479431,0.49840518832206726,382,82
147,bigcodebench,improvement,active_fraction,3305,872,215,0.24655963302752293,0.3832359916463134,0.2088282984381087,0.8469687266885153,-0.014781763777136803,0.0027395274955779314,-5.395734786987305,0.004975124378109453,64,26,219,0.6888027191162109,0.7249495983123779,0.5127840042114258,559,149
148,bigcodebench,improvement,max,10177,872,215,0.24655963302752293,0.39347279742310004,0.20813117763820146,0.8441413344209846,-6.574790000915527,1.219870686531067,-5.389743328094482,0.004975124378109453,148,64,478,0.7276029586791992,0.6859975457191467,0.48528391122817993,750,163
149,bigcodebench,improvement,early_max,8667,872,215,0.24655963302752293,0.4390747230186542,0.22528215486368386,0.9137025071680573,-1.763676643371582,0.32734182476997375,-5.387874603271484,0.004975124378109453,38,20,143,0.6846036911010742,0.7289153933525085,0.5156742334365845,267,64
150,bigcodebench,improvement,max,913,872,215,0.24655963302752293,0.3690134862482744,0.20172319107941653,0.8181517331220987,-3.375274419784546,0.6266927719116211,-5.385851860046387,0.004975124378109453,169,52,570,0.6942774653434753,0.7197070717811584,0.5089921951293945,836,188
151,bigcodebench,improvement,early_max,6839,872,215,0.24655963302752293,0.43652260096987716,0.22683783391614476,0.9200120519761779,-2.0287537574768066,0.37717029452323914,-5.378880023956299,0.004975124378109453,6,5,32,0.7200627326965332,0.6939092874526978,0.4907517731189728,96,34
152,bigcodebench,improvement,active_fraction,10824,872,215,0.24655963302752293,0.43017592297617785,0.2185078015728054,0.8862269905650526,-0.005880668759346008,0.0010937381302937865,-5.376669883728027,0.004975124378109453,75,46,259,0.7006090879440308,0.7135457992553711,0.5045740008354187,497,116
153,bigcodebench,improvement,early_max,8185,872,215,0.24655963302752293,0.4155569714346395,0.22177615741221393,0.8994828337834909,-1.6428961753845215,0.30559462308883667,-5.376063823699951,0.004975124378109453,15,10,95,0.7149369120597839,0.6991884708404541,0.4944317042827606,191,45
154,bigcodebench,improvement,early_max,14493,872,215,0.24655963302752293,0.40694134720894837,0.20893846797641064,0.8474155538392096,-1.314338207244873,0.24485763907432556,-5.367764949798584,0.004975124378109453,144,76,478,0.8584234714508057,0.5129410624504089,0.374036967754364,683,160
155,bigcodebench,improvement,active_fraction,8535,872,215,0.24655963302752293,0.39671870022300093,0.2117525132000922,0.8588287977231647,-0.006781610660254955,0.0012639762135222554,-5.365299224853516,0.004975124378109453,103,32,398,0.6772909760475159,0.735715389251709,0.5206738114356995,681,167
156,bigcodebench,improvement,early_max,6970,872,215,0.24655963302752293,0.43517043644472764,0.21967677921132567,0.890968146382679,-0.7574033737182617,0.14120924472808838,-5.36369514465332,0.004975124378109453,58,24,177,0.6967028379440308,0.7173599600791931,0.5073041915893555,375,88
157,bigcodebench,improvement,early_max,10961,872,215,0.24655963302752293,0.428579519309051,0.22571932125556138,0.9154755727202304,-0.8617943525314331,0.16082525253295898,-5.35857629776001,0.004975124378109453,28,19,99,0.6950122117996216,0.718997597694397,0.5084813237190247,229,60
